period_month,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count
2006-09-01,26.586666666666666,29.05,32.8,24.78666666666667,20.7,4.263333333333333,78.5,420.2,13,9,0
2006-10-01,26.35483870967742,28.98709677419355,31.0,24.683870967741935,23.0,4.303225806451613,76.7741935483871,31.2,7,4,0
2006-11-01,23.259999999999998,25.466666666666665,29.2,21.55,18.7,3.9166666666666665,76.06666666666666,99.6,9,0,0
2006-12-01,18.19677419354839,20.432258064516127,25.6,16.125806451612906,12.0,4.306451612903226,70.3225806451613,29.900000000000002,5,0,0
2007-01-01,16.351612903225806,18.77741935483871,23.7,14.33548387096774,10.9,4.441935483870968,71.54838709677419,29.599999999999998,5,0,6
2007-02-01,19.510714285714283,21.92142857142857,25.6,17.782142857142855,12.9,4.139285714285714,78.75,6.9,6,0,0
2007-03-01,20.241935483870968,22.683870967741935,27.8,18.448387096774194,10.6,4.235483870967743,84.51612903225806,27.599999999999998,12,0,1
2007-04-01,21.790000000000003,24.470000000000002,29.4,19.60666666666667,12.3,4.863333333333333,79.6,125.5,13,0,0
2007-05-01,26.406451612903226,29.725806451612904,32.9,24.293548387096774,21.4,5.432258064516129,79.83870967741936,288.3,12,20,0
2007-06-01,28.44333333333333,31.15666666666667,33.5,26.303333333333335,22.8,4.853333333333334,83.0,490.1,21,21,0
2007-07-01,29.641935483870967,32.91612903225806,34.8,27.52258064516129,24.6,5.393548387096774,76.93548387096774,76.9,14,30,0
2007-08-01,28.0258064516129,30.654838709677417,35.3,26.138709677419353,24.7,4.516129032258065,83.54838709677419,488.4,20,19,0
2007-09-01,27.733333333333334,30.456666666666667,32.6,25.87,23.5,4.586666666666667,74.76666666666667,102.3,13,20,0
2007-10-01,25.593548387096774,28.39032258064516,31.6,23.780645161290323,21.5,4.609677419354839,72.12903225806451,51.7,8,7,0
2007-11-01,20.9,23.763333333333332,26.8,18.716666666666665,13.7,5.046666666666667,64.0,3.9000000000000004,3,0,0
2007-12-01,19.261290322580646,21.687096774193545,24.7,17.570967741935487,12.0,4.116129032258065,72.35483870967742,15.7,2,0,0
2008-01-01,15.951612903225806,18.348387096774193,25.8,13.983870967741936,8.5,4.364516129032258,74.96774193548387,33.3,6,0,12
2008-02-01,13.327586206896552,16.00344827586207,21.4,11.26551724137931,7.9,4.7379310344827585,71.96551724137932,27.5,11,0,18
2008-03-01,19.980645161290322,23.448387096774194,28.1,17.812903225806455,12.6,5.635483870967741,76.0,57.2,4,0,0
2008-04-01,23.066666666666666,25.5,30.8,21.516666666666666,16.7,3.9833333333333334,85.06666666666666,255.0,10,1,0
2008-05-01,25.34193548387097,28.10967741935484,31.4,23.309677419354838,19.8,4.800000000000001,82.96774193548387,191.9,16,5,0
2008-06-01,26.67,28.916666666666668,32.9,24.83,22.8,4.086666666666667,88.13333333333334,1346.1,24,10,0
2008-07-01,28.370967741935484,30.983870967741936,34.6,26.541935483870965,22.9,4.441935483870967,82.16129032258064,471.09999999999997,13,23,0
2008-08-01,28.383870967741935,31.316129032258065,34.3,26.470967741935485,23.4,4.84516129032258,79.45161290322581,317.0,7,25,0
2008-09-01,28.966666666666665,32.00333333333334,34.3,26.836666666666666,24.7,5.166666666666667,74.56666666666666,159.20000000000002,13,28,0
2008-10-01,26.5,29.116129032258065,30.7,24.89032258064516,22.5,4.225806451612903,77.03225806451613,144.6,9,11,0
2008-11-01,21.946666666666665,24.456666666666667,29.4,19.759999999999998,12.5,4.696666666666667,65.33333333333333,54.3,4,0,0
2008-12-01,18.43548387096774,21.0258064516129,24.4,16.22258064516129,11.5,4.803225806451613,63.38709677419355,9.0,6,0,1
2009-01-01,15.32258064516129,18.33225806451613,24.5,12.958064516129031,9.4,5.374193548387097,63.87096774193548,0.0,0,0,13
2009-02-01,20.510714285714283,23.650000000000002,28.3,18.607142857142858,15.8,5.042857142857143,81.28571428571429,1.1,4,0,0
2009-03-01,19.690322580645162,22.05483870967742,28.3,17.903225806451612,12.8,4.151612903225806,83.09677419354838,120.7,13,0,0
2009-04-01,22.023333333333333,24.8,30.1,20.183333333333334,16.8,4.616666666666666,77.13333333333334,108.7,11,1,0
2009-05-01,25.53548387096774,28.81935483870968,32.0,23.5,20.7,5.319354838709677,78.29032258064517,245.2,14,9,0
2009-06-01,28.14333333333333,30.686666666666667,32.9,26.216666666666665,24.4,4.47,81.36666666666666,341.8,18,22,0
2009-07-01,29.048387096774192,31.9,34.3,26.97741935483871,23.9,4.922580645161291,80.7741935483871,389.4,22,28,0
2009-08-01,29.432258064516127,32.24516129032258,34.9,27.687096774193545,24.8,4.558064516129033,79.96774193548387,334.1,14,26,0
2009-09-01,28.826666666666664,31.896666666666665,34.6,26.9,24.2,4.996666666666667,78.46666666666667,486.3,14,25,0
2009-10-01,26.16774193548387,28.903225806451612,32.1,24.33225806451613,23.0,4.570967741935484,73.06451612903226,44.4,6,9,0
2009-11-01,20.48,23.206666666666667,30.3,18.323333333333334,9.7,4.883333333333334,72.2,60.4,4,1,2
2009-12-01,17.312903225806455,19.280645161290323,24.0,15.561290322580646,9.4,3.7193548387096773,78.06451612903226,50.2,11,0,6
2010-01-01,16.848387096774193,18.98709677419355,24.5,15.16451612903226,9.8,3.8225806451612905,80.0,24.6,7,0,3
2010-02-01,17.857142857142858,19.739285714285717,27.1,16.335714285714285,7.7,3.403571428571429,88.07142857142857,113.1,13,0,8
2010-03-01,20.151612903225807,23.051612903225806,29.1,18.10967741935484,8.1,4.941935483870967,80.0,17.5,6,0,2
2010-04-01,21.046666666666667,23.61,29.5,19.043333333333333,13.5,4.566666666666666,86.66666666666667,78.9,14,0,0
2010-05-01,25.583870967741937,28.148387096774194,30.7,23.748387096774195,20.8,4.4,85.96774193548387,176.6,14,2,0
2010-06-01,27.14,29.233333333333334,32.7,25.446666666666665,20.4,3.786666666666667,85.36666666666666,474.90000000000003,20,15,0
2010-07-01,29.16774193548387,32.12903225806452,33.9,26.86774193548387,23.6,5.261290322580645,81.48387096774194,469.4,17,29,0
2010-08-01,28.83225806451613,31.9,33.7,26.561290322580643,24.3,5.338709677419356,81.09677419354838,350.3,20,29,0
2010-09-01,27.956666666666667,30.53666666666667,34.1,25.91,23.1,4.626666666666667,82.66666666666667,583.1,16,22,0
2010-10-01,24.84193548387097,27.22258064516129,31.6,22.9,15.7,4.32258064516129,72.03225806451613,22.7,8,7,0
2010-11-01,21.183333333333334,23.876666666666665,26.7,19.23,16.8,4.6466666666666665,73.8,42.2,3,0,0
2010-12-01,18.061290322580643,20.751612903225805,26.8,15.596774193548388,5.8,5.15483870967742,65.7741935483871,18.4,3,0,7
2011-01-01,13.7,16.258064516129032,19.4,11.564516129032258,7.2,4.693548387096774,66.93548387096774,5.4,2,0,14
2011-02-01,16.160714285714285,19.05,26.9,14.171428571428573,8.6,4.878571428571428,77.35714285714286,23.7,5,0,5
2011-03-01,18.019354838709678,21.08709677419355,27.4,15.706451612903226,12.5,5.380645161290322,71.09677419354838,20.5,11,0,0
2011-04-01,22.946666666666665,26.923333333333336,29.7,20.63,16.9,6.293333333333334,75.8,36.0,6,0,0
2011-05-01,26.019354838709678,28.980645161290322,33.0,24.051612903225806,19.8,4.929032258064516,81.25806451612904,186.7,12,11,0
2011-06-01,28.56,31.313333333333333,34.5,26.723333333333336,24.6,4.590000000000001,81.73333333333333,446.1,15,22,0
2011-07-01,28.83225806451613,31.432258064516127,33.9,26.98709677419355,24.6,4.445161290322581,81.19354838709677,226.8,13,24,0
2011-08-01,29.480645161290322,32.41290322580645,35.0,27.374193548387098,25.2,5.038709677419354,76.6774193548387,157.6,13,30,0
2011-09-01,27.993333333333332,30.56,32.8,26.006666666666668,23.2,4.553333333333333,78.73333333333333,123.10000000000001,20,21,0
2011-10-01,24.838709677419356,27.293548387096774,30.2,23.190322580645162,21.3,4.103225806451613,78.19354838709677,172.4,13,1,0
2011-11-01,23.046666666666667,25.253333333333334,29.7,21.516666666666666,17.7,3.736666666666666,77.23333333333333,86.10000000000001,6,0,0
2011-12-01,16.864516129032257,19.41290322580645,24.5,14.625806451612902,9.6,4.787096774193548,64.54838709677419,2.8,3,0,6
2012-01-01,15.058064516129033,16.980645161290322,22.4,13.496774193548386,7.4,3.4838709677419355,81.90322580645162,42.1,12,0,8
2012-02-01,15.793103448275861,17.837931034482757,22.2,14.020689655172415,9.8,3.817241379310345,84.62068965517241,29.5,11,0,6
2012-03-01,18.996774193548386,21.809677419354838,28.8,16.92258064516129,11.4,4.887096774193549,83.45161290322581,22.1,11,0,2
2012-04-01,23.853333333333335,26.209999999999997,30.2,21.976666666666667,18.2,4.233333333333333,85.33333333333333,294.9,14,2,0
2012-05-01,27.04516129032258,29.383870967741935,32.5,25.5258064516129,24.1,3.858064516129032,85.74193548387096,277.7,18,12,0
2012-06-01,28.113333333333333,30.543333333333333,33.3,26.44333333333333,24.7,4.1,83.43333333333334,261.5,17,21,0
2012-07-01,28.77741935483871,31.63225806451613,33.8,26.780645161290323,24.4,4.8516129032258055,81.51612903225806,467.8,21,25,0
2012-08-01,29.516129032258064,32.174193548387095,34.5,27.448387096774194,25.1,4.725806451612902,77.0,149.8,14,27,0
2012-09-01,27.993333333333332,30.936666666666667,33.6,25.973333333333336,23.6,4.963333333333334,75.26666666666667,213.0,15,22,0
2012-10-01,25.570967741935487,28.29032258064516,30.7,23.738709677419354,17.7,4.5516129032258075,73.80645161290323,46.4,6,3,0
2012-11-01,22.186666666666667,24.19,27.8,20.583333333333332,14.6,3.606666666666667,81.33333333333333,63.9,14,0,0
2012-12-01,17.845161290322583,19.719354838709677,26.2,15.948387096774193,7.1,3.7709677419354835,77.74193548387096,56.0,9,0,4
2013-01-01,16.706451612903226,19.12258064516129,25.6,14.77741935483871,10.8,4.345161290322581,71.06451612903226,3.4,2,0,3
2013-02-01,19.067857142857143,22.053571428571427,26.2,17.142857142857142,11.9,4.910714285714286,79.46428571428571,1.5,5,0,1
2013-03-01,20.551612903225806,23.496774193548386,28.3,18.470967741935485,13.2,5.025806451612904,79.51612903225806,130.5,13,0,0
2013-04-01,21.529999999999998,23.916666666666668,30.6,19.66,15.2,4.256666666666667,86.0,253.8,21,1,0
2013-05-01,25.729032258064517,28.151612903225807,33.0,23.948387096774194,16.6,4.203225806451614,86.41935483870968,509.3,20,10,0
2013-06-01,28.146666666666665,30.743333333333332,34.2,26.453333333333333,22.4,4.29,83.93333333333334,438.6,21,19,0
2013-07-01,27.961290322580645,30.938709677419357,33.5,26.103225806451615,24.6,4.8354838709677415,85.06451612903226,436.3,22,22,0
2013-08-01,28.606451612903225,31.13225806451613,34.9,26.529032258064515,24.4,4.603225806451612,82.83870967741936,445.4,19,20,0
2013-09-01,27.516666666666666,30.253333333333334,34.7,25.686666666666667,23.6,4.566666666666666,81.56666666666666,454.2,17,21,0
2013-10-01,25.648387096774194,28.6,32.0,23.683870967741935,19.4,4.916129032258064,66.45161290322581,2.9,2,10,0
2013-11-01,21.696666666666665,23.846666666666668,29.5,19.746666666666666,12.8,4.1,72.46666666666667,83.1,11,0,0
2013-12-01,16.10967741935484,18.567741935483873,24.9,14.0,9.2,4.567741935483871,62.74193548387097,88.3,4,0,10
2014-01-01,16.31935483870968,19.203225806451613,24.4,14.116129032258065,10.3,5.087096774193548,67.45161290322581,0.0,0,0,6
2014-02-01,15.471428571428572,17.885714285714286,24.6,13.514285714285714,7.3,4.371428571428572,81.85714285714286,39.5,7,0,9
2014-03-01,18.690322580645162,20.9,27.6,17.003225806451614,13.9,3.8967741935483873,83.38709677419355,207.6,12,0,0
2014-04-01,22.583333333333332,24.866666666666667,29.0,21.033333333333335,17.5,3.8333333333333335,86.16666666666667,132.4,12,0,0
2014-05-01,26.39032258064516,28.561290322580643,32.8,24.616129032258065,18.8,3.9451612903225803,85.83870967741936,687.3,23,15,0
2014-06-01,29.009999999999998,31.483333333333334,33.7,27.026666666666664,25.2,4.456666666666667,79.93333333333334,436.6,19,26,0
2014-07-01,29.780645161290323,32.59032258064516,34.2,27.61935483870968,25.9,4.9709677419354845,80.16129032258064,260.5,20,30,0
2014-08-01,29.02258064516129,31.9741935483871,34.6,26.770967741935483,22.9,5.203225806451614,81.12903225806451,548.2,17,29,0
2014-09-01,28.986666666666668,31.996666666666666,34.1,27.026666666666664,25.2,4.970000000000001,77.3,140.6,13,26,0
2014-10-01,26.24516129032258,28.903225806451612,31.4,24.33225806451613,22.8,4.570967741935483,71.12903225806451,109.8,7,9,0
2014-11-01,22.64333333333333,24.56,28.6,21.17,18.1,3.39,78.16666666666667,31.099999999999998,7,0,0
2014-12-01,16.338709677419356,18.48709677419355,23.9,14.174193548387096,10.7,4.312903225806451,67.41935483870968,44.7,15,0,6
2015-01-01,16.448387096774194,18.932258064516127,23.9,14.516129032258064,10.3,4.416129032258064,72.0,41.7,4,0,3
2015-02-01,17.475,19.50714285714286,23.8,15.910714285714286,11.0,3.5964285714285715,78.10714285714286,32.0,8,0,1
2015-03-01,19.896774193548385,21.980645161290322,28.3,18.470967741935485,14.8,3.509677419354839,84.41935483870968,28.4,10,0,0
2015-04-01,23.61,26.69,31.9,21.39,15.9,5.3,77.36666666666666,64.5,7,4,0
2015-05-01,27.451612903225808,29.883870967741935,32.6,25.529032258064515,22.6,4.354838709677419,84.54838709677419,513.0,22,16,0
2015-06-01,29.666666666666668,32.31666666666667,34.2,27.663333333333334,25.6,4.653333333333333,79.86666666666666,302.09999999999997,17,28,0
2015-07-01,29.141935483870967,31.825806451612905,34.4,27.229032258064517,23.9,4.596774193548387,79.03225806451613,406.20000000000005,14,26,0
2015-08-01,29.299999999999997,32.096774193548384,36.3,27.16774193548387,24.9,4.929032258064516,78.35483870967742,143.3,12,25,0
2015-09-01,28.403333333333332,31.05666666666667,32.9,26.646666666666665,24.5,4.41,78.3,87.89999999999999,9,25,0
2015-10-01,26.016129032258064,28.538709677419355,31.7,24.200000000000003,18.5,4.338709677419355,76.64516129032258,168.3,12,7,0
2015-11-01,24.026666666666664,26.053333333333335,30.3,22.413333333333334,15.3,3.6399999999999997,78.66666666666667,22.8,7,1,0
2015-12-01,18.567741935483873,20.251612903225805,25.1,17.074193548387097,11.3,3.1774193548387095,76.03225806451613,64.3,9,0,2
2016-01-01,16.025806451612905,17.806451612903224,24.3,14.432258064516128,3.1,3.3741935483870966,82.93548387096774,266.9,18,0,7
2016-02-01,15.458620689655174,18.217241379310344,25.9,13.351724137931035,9.4,4.86551724137931,73.79310344827586,24.8,10,0,10
2016-03-01,17.516129032258064,19.990322580645163,25.9,15.651612903225805,10.0,4.338709677419355,83.83870967741936,148.7,15,0,3
2016-04-01,23.573333333333334,26.009999999999998,29.1,21.853333333333335,19.8,4.156666666666667,88.86666666666666,211.4,15,0,0
2016-05-01,26.73225806451613,29.103225806451615,32.1,24.916129032258063,20.4,4.187096774193549,83.41935483870968,233.6,15,13,0
2016-06-01,29.37,32.373333333333335,35.5,27.470000000000002,24.1,4.903333333333333,81.9,347.4,17,27,0
2016-07-01,29.780645161290323,32.62903225806452,35.6,27.35483870967742,24.7,5.274193548387097,79.19354838709677,175.9,20,29,0
2016-08-01,28.36774193548387,31.048387096774192,34.4,26.506451612903227,24.5,4.541935483870967,83.83870967741936,532.7,19,19,0
2016-09-01,27.94,30.426666666666666,34.9,26.10666666666667,22.8,4.319999999999999,79.4,323.1,16,19,0
2016-10-01,26.75483870967742,29.1,32.4,25.0,22.0,4.1000000000000005,80.19354838709677,624.4,12,7,0
2016-11-01,22.263333333333332,24.516666666666666,29.2,20.34,12.8,4.176666666666667,78.63333333333334,131.29999999999998,11,0,0
2016-12-01,19.629032258064516,21.75483870967742,25.9,17.651612903225807,11.5,4.103225806451613,70.48387096774194,6.6,3,0,1
2017-01-01,18.55806451612903,20.58709677419355,25.5,17.04516129032258,13.6,3.5419354838709682,78.74193548387096,7.8,8,0,0
2017-02-01,16.967857142857145,19.99642857142857,25.5,14.87142857142857,10.6,5.125,74.5,19.9,7,0,5
2017-03-01,19.26774193548387,21.738709677419354,27.6,17.345161290322583,13.8,4.393548387096774,80.74193548387096,48.0,10,0,0
2017-04-01,23.32,26.209999999999997,30.7,21.216666666666665,15.5,4.993333333333334,81.4,58.800000000000004,11,2,0
2017-05-01,25.95483870967742,28.58709677419355,31.6,24.238709677419354,22.6,4.348387096774194,81.96774193548387,399.3,14,9,0
2017-06-01,28.83,31.253333333333334,34.1,27.176666666666666,24.3,4.076666666666666,83.16666666666667,656.0,17,22,0
2017-07-01,28.69677419354839,31.406451612903226,34.8,26.89032258064516,24.4,4.516129032258065,83.41935483870968,570.0,21,23,0
2017-08-01,29.348387096774193,32.07419354838709,36.6,27.293548387096774,24.0,4.780645161290322,79.61290322580645,489.1,19,26,0
2017-09-01,29.043333333333333,31.86,34.1,27.2,25.3,4.659999999999999,79.63333333333334,192.4,15,28,0
2017-10-01,26.293548387096774,29.041935483870965,33.5,24.35483870967742,19.0,4.687096774193549,71.06451612903226,99.6,9,13,0
2017-11-01,22.186666666666667,24.35666666666667,28.4,20.456666666666667,15.5,3.9,75.86666666666666,31.2,8,0,0
2017-12-01,17.85483870967742,20.125806451612902,23.2,15.951612903225806,9.8,4.174193548387097,66.19354838709677,0.0,0,0,3
2018-01-01,16.061290322580643,18.493548387096773,25.5,14.119354838709677,7.8,4.374193548387097,76.7741935483871,62.2,10,0,8
2018-02-01,16.04285714285714,18.739285714285717,26.2,13.875,6.8,4.864285714285714,70.46428571428571,4.5,3,0,9
2018-03-01,20.84193548387097,24.361290322580647,27.9,18.638709677419353,11.1,5.72258064516129,75.70967741935483,22.7,2,0,1
2018-04-01,23.646666666666665,26.916666666666668,30.6,21.67,16.1,5.246666666666667,77.9,28.099999999999998,7,2,0
2018-05-01,28.32903225806452,31.725806451612904,35.4,26.11935483870968,22.1,5.606451612903226,76.74193548387096,57.5,10,24,0
2018-06-01,28.623333333333335,31.32,35.1,26.763333333333332,24.4,4.5566666666666675,80.26666666666667,458.8,16,23,0
2018-07-01,29.116129032258065,31.77741935483871,34.3,27.0,25.0,4.7774193548387105,81.16129032258064,341.1,24,26,0
2018-08-01,28.580645161290324,31.029032258064515,34.2,26.674193548387095,24.6,4.354838709677419,83.7741935483871,615.1,26,20,0
2018-09-01,28.006666666666668,30.996666666666666,35.1,25.986666666666668,23.6,5.010000000000001,78.2,383.3,14,23,0
2018-10-01,25.34193548387097,27.983870967741936,31.4,23.425806451612903,20.9,4.558064516129032,69.09677419354838,104.3,13,6,0
2018-11-01,22.896666666666665,24.796666666666667,28.0,21.436666666666667,17.0,3.36,77.43333333333334,73.4,11,0,0
2018-12-01,19.22258064516129,21.258064516129032,27.1,17.59032258064516,10.3,3.667741935483871,75.96774193548387,11.9,5,0,2
2019-01-01,18.135483870967743,20.351612903225806,24.5,16.39677419354839,11.4,3.954838709677419,75.90322580645162,4.7,6,0,1
2019-02-01,20.12142857142857,22.635714285714283,26.7,18.42142857142857,14.1,4.214285714285714,84.89285714285714,68.7,11,0,0
2019-03-01,21.032258064516128,23.299999999999997,27.8,19.35483870967742,15.1,3.9451612903225803,84.38709677419355,186.5,17,0,0
2019-04-01,24.696666666666665,27.240000000000002,31.5,22.926666666666666,18.9,4.3133333333333335,83.96666666666667,185.8,14,7,0
2019-05-01,25.32903225806452,27.225806451612904,32.3,23.65806451612903,18.9,3.5677419354838706,85.70967741935483,234.6,23,7,0
2019-06-01,29.0,31.506666666666668,33.3,26.983333333333334,24.6,4.5233333333333325,82.9,429.1,25,26,0
2019-07-01,29.506451612903227,32.05161290322581,35.0,27.700000000000003,24.5,4.3516129032258055,81.35483870967742,328.5,21,29,0
2019-08-01,29.03548387096774,31.858064516129033,35.1,26.903225806451612,22.9,4.9548387096774205,82.16129032258064,596.4000000000001,19,27,0
2019-09-01,28.743333333333332,31.753333333333334,33.5,26.626666666666665,24.9,5.126666666666667,73.0,198.9,13,27,0
2019-10-01,26.596774193548388,29.483870967741936,33.2,24.596774193548388,20.3,4.887096774193548,73.0,149.5,8,10,0
2019-11-01,22.973333333333336,26.096666666666668,29.3,20.973333333333336,17.0,5.123333333333333,68.8,0.0,0,0,0
2019-12-01,19.070967741935487,21.893548387096775,27.3,17.003225806451614,12.7,4.890322580645161,69.51612903225806,13.500000000000002,7,0,0
2020-01-01,18.561290322580643,21.190322580645162,26.0,16.838709677419356,10.8,4.351612903225806,75.70967741935483,14.8,5,0,5
2020-02-01,18.46896551724138,21.448275862068964,28.1,16.55862068965517,10.3,4.889655172413794,78.34482758620689,79.8,7,0,3
2020-03-01,21.296774193548387,23.787096774193547,28.5,19.712903225806453,16.5,4.074193548387097,84.48387096774194,41.3,12,0,0
2020-04-01,22.02,25.136666666666667,30.3,19.973333333333336,16.1,5.163333333333333,77.83333333333333,77.8,13,3,0
2020-05-01,27.729032258064517,30.438709677419357,33.5,25.91290322580645,23.6,4.525806451612904,83.03225806451613,352.5,18,19,0
2020-06-01,29.65,32.25333333333334,35.0,27.8,24.1,4.453333333333333,78.53333333333333,397.2,17,27,0
2020-07-01,30.23548387096774,33.306451612903224,35.3,28.258064516129032,25.9,5.048387096774194,76.48387096774194,125.4,18,30,0
2020-08-01,29.019354838709678,32.15806451612903,34.4,26.883870967741935,24.9,5.274193548387097,81.51612903225806,448.4,21,25,0
2020-09-01,28.413333333333334,31.196666666666665,34.2,26.59,25.2,4.6066666666666665,83.53333333333333,708.8,26,23,0
2020-10-01,25.593548387096774,28.503225806451614,31.9,23.716129032258067,21.7,4.7870967741935475,71.54838709677419,142.39999999999998,10,8,0
2020-11-01,23.509999999999998,26.38,30.2,21.663333333333334,16.4,4.716666666666667,71.46666666666667,5.1,7,1,0
2020-12-01,18.10967741935484,20.748387096774195,24.5,15.887096774193548,8.1,4.861290322580646,68.87096774193549,1.5,2,0,3
2021-01-01,16.20967741935484,19.316129032258065,24.5,13.841935483870968,7.7,5.474193548387096,61.806451612903224,0.0,0,0,11
2021-02-01,19.75357142857143,23.457142857142856,27.6,17.485714285714288,15.3,5.971428571428571,75.46428571428571,62.1,4,0,0
2021-03-01,21.993548387096773,24.822580645161292,29.7,20.225806451612904,15.8,4.596774193548387,78.7741935483871,3.5,6,0,0
2021-04-01,24.136666666666667,27.0,32.6,22.383333333333333,19.7,4.616666666666666,78.76666666666667,32.5,11,5,0
2021-05-01,28.98709677419355,32.1258064516129,36.1,27.029032258064515,23.1,5.096774193548387,78.19354838709677,65.0,12,29,0
2021-06-01,28.759999999999998,31.183333333333334,34.0,26.85666666666667,24.0,4.326666666666666,82.3,628.0,23,20,0
2021-07-01,29.700000000000003,32.62903225806452,35.4,27.703225806451613,24.9,4.925806451612903,80.12903225806451,379.5,16,27,0
2021-08-01,28.758064516129032,31.387096774193548,34.4,26.84193548387097,23.4,4.54516129032258,82.64516129032258,350.5,22,23,0
2021-09-01,29.746666666666666,32.78666666666667,34.5,27.83,26.0,4.956666666666667,78.13333333333334,129.6,13,30,0
2021-10-01,26.02258064516129,28.519354838709678,33.1,24.061290322580643,18.2,4.458064516129032,76.29032258064517,631.1,14,9,0
2021-11-01,22.4,25.43,29.2,20.33,14.3,5.1,67.33333333333333,5.8,3,0,0
2021-12-01,18.883870967741935,21.364516129032257,25.8,16.796774193548387,9.9,4.567741935483871,68.48387096774194,19.5,8,0,2
2022-01-01,18.009677419354837,20.16774193548387,23.6,16.474193548387095,13.2,3.6935483870967745,78.0,4.1,6,0,0
2022-02-01,15.239285714285714,17.675,22.5,13.428571428571429,7.5,4.246428571428572,80.75,168.5,11,0,8
2022-03-01,21.493548387096773,25.041935483870965,29.3,19.183870967741935,15.0,5.858064516129032,78.93548387096774,92.7,8,0,0
2022-04-01,23.706666666666667,27.14333333333333,32.0,21.513333333333332,13.7,5.63,73.36666666666666,3.5,5,8,0
2022-05-01,25.029032258064515,27.693548387096776,32.7,23.293548387096774,16.4,4.4,80.64516129032258,436.5,17,7,0
2022-06-01,28.646666666666665,31.013333333333332,34.4,26.84333333333333,24.0,4.169999999999999,81.3,349.2,21,22,0
2022-07-01,30.274193548387096,33.31935483870968,36.1,28.351612903225806,25.4,4.967741935483871,76.93548387096774,158.5,13,27,0
2022-08-01,28.84193548387097,31.94516129032258,35.7,26.758064516129032,24.5,5.187096774193549,82.3225806451613,614.8,22,24,0
2022-09-01,29.553333333333335,32.656666666666666,35.9,27.31,24.8,5.346666666666666,68.63333333333334,171.2,9,27,0
2022-10-01,26.187096774193545,29.506451612903227,33.5,23.893548387096775,17.3,5.612903225806452,64.64516129032258,49.900000000000006,4,16,0
2022-11-01,23.4,25.353333333333335,28.6,21.95,18.3,3.4033333333333338,82.66666666666667,130.8,15,0,0
2022-12-01,16.612903225806452,19.01290322580645,23.3,14.422580645161291,9.4,4.590322580645162,64.0,25.699999999999996,5,0,4
2023-01-01,17.0258064516129,19.432258064516127,24.7,14.86774193548387,9.8,4.564516129032258,67.29032258064517,18.2,9,0,7
2023-02-01,18.849999999999998,22.02857142857143,26.6,16.767857142857142,13.1,5.260714285714286,73.17857142857143,1.6,5,0,0
2023-03-01,21.270967741935483,24.190322580645162,29.0,19.425806451612903,16.4,4.764516129032257,75.87096774193549,70.3,10,0,0
2023-04-01,23.613333333333333,25.95,30.8,21.740000000000002,18.0,4.21,82.26666666666667,77.5,17,2,0
2023-05-01,26.625806451612902,29.203225806451613,34.7,24.85483870967742,20.2,4.348387096774194,81.51612903225806,182.8,15,14,0
2023-06-01,29.19,31.916666666666668,35.2,27.086666666666666,25.1,4.83,82.9,490.90000000000003,28,25,0
2023-07-01,30.11935483870968,33.038709677419355,36.1,27.970967741935485,26.2,5.0677419354838715,78.09677419354838,175.2,15,29,0
2023-08-01,29.64516129032258,32.351612903225806,35.1,27.780645161290323,25.7,4.570967741935484,79.51612903225806,140.70000000000002,20,30,0
2023-09-01,28.540000000000003,31.23,34.4,26.853333333333335,24.8,4.376666666666667,81.43333333333334,1067.1,16,20,0
2023-10-01,26.45483870967742,29.074193548387097,34.6,24.83225806451613,22.0,4.241935483870968,75.90322580645162,546.0,11,9,0
2023-11-01,23.506666666666668,26.123333333333335,30.7,21.583333333333332,15.6,4.54,69.4,3.3,3,2,0
2023-12-01,19.154838709677417,21.612903225806452,28.7,17.083870967741937,8.1,4.529032258064516,69.96774193548387,0.9,4,0,6
2024-01-01,17.903225806451612,20.506451612903227,24.8,15.887096774193548,6.3,4.619354838709677,71.74193548387096,6.7,5,0,5
2024-02-01,19.375862068965517,21.896551724137932,27.8,17.56551724137931,11.0,4.3310344827586205,80.13793103448276,4.1,5,0,3
2024-03-01,21.083870967741937,23.948387096774194,31.5,19.070967741935487,9.6,4.877419354838709,77.90322580645162,21.599999999999998,11,4,2
2024-04-01,26.413333333333334,28.883333333333333,31.9,24.45,21.5,4.433333333333334,82.4,257.1,14,8,0
2024-05-01,26.0,28.33225806451613,32.0,24.493548387096773,22.4,3.8387096774193545,81.80645161290323,292.59999999999997,17,9,0
2024-06-01,28.753333333333334,31.043333333333333,34.4,26.81,22.9,4.233333333333333,83.1,281.3,25,22,0
2024-07-01,29.861290322580647,32.403225806451616,34.8,27.967741935483872,26.0,4.435483870967742,81.45161290322581,458.5,25,29,0
2024-08-01,29.62258064516129,32.26129032258065,35.4,27.67096774193548,25.2,4.590322580645162,80.80645161290323,261.5,15,25,0
2024-09-01,29.17,31.96333333333333,35.7,26.84,23.4,5.123333333333334,79.93333333333334,520.9,20,26,0
2024-10-01,27.34193548387097,30.274193548387096,34.2,25.40967741935484,22.0,4.864516129032258,65.48387096774194,11.299999999999999,3,17,0
2024-11-01,23.023333333333333,25.283333333333335,30.6,21.316666666666666,16.5,3.966666666666667,70.16666666666667,194.1,12,1,0
