user_type,user_typedesc,freq,period,sv,svdesc,figure,sd_value,period_month
2,Commercial,M,199110,ELEC_LOCAL,Terajoule,4238.0,,1991-10-01
1,Domestic,M,199110,ELEC_LOCAL,Terajoule,2048.0,,1991-10-01
3,Industrial,M,199110,ELEC_LOCAL,Terajoule,2304.0,,1991-10-01
4,Street lighting,M,199110,ELEC_LOCAL,Terajoule,22.0,,1991-10-01
,Total,M,199110,ELEC_LOCAL,Terajoule,8612.0,,1991-10-01
,,M,199110,ELE_EX_CHN,Terajoule,1334.0,,1991-10-01
2,Commercial,M,199110,GASC_LOCAL,Terajoule,606.0,,1991-10-01
1,Domestic,M,199110,GASC_LOCAL,Terajoule,611.0,,1991-10-01
3,Industrial,M,199110,GASC_LOCAL,Terajoule,63.0,,1991-10-01
,Total,M,199110,GASC_LOCAL,Terajoule,1280.0,,1991-10-01
2,Commercial,M,199111,ELEC_LOCAL,Terajoule,3623.0,,1991-11-01
1,Domestic,M,199111,ELEC_LOCAL,Terajoule,1230.0,,1991-11-01
3,Industrial,M,199111,ELEC_LOCAL,Terajoule,2069.0,,1991-11-01
4,Street lighting,M,199111,ELEC_LOCAL,Terajoule,22.0,,1991-11-01
,Total,M,199111,ELEC_LOCAL,Terajoule,6944.0,,1991-11-01
,,M,199111,ELE_EX_CHN,Terajoule,1206.0,,1991-11-01
2,Commercial,M,199111,GASC_LOCAL,Terajoule,633.0,,1991-11-01
1,Domestic,M,199111,GASC_LOCAL,Terajoule,684.0,,1991-11-01
3,Industrial,M,199111,GASC_LOCAL,Terajoule,63.0,,1991-11-01
,Total,M,199111,GASC_LOCAL,Terajoule,1381.0,,1991-11-01
2,Commercial,M,199112,ELEC_LOCAL,Terajoule,3330.0,,1991-12-01
1,Domestic,M,199112,ELEC_LOCAL,Terajoule,1036.0,,1991-12-01
3,Industrial,M,199112,ELEC_LOCAL,Terajoule,1850.0,,1991-12-01
4,Street lighting,M,199112,ELEC_LOCAL,Terajoule,22.0,,1991-12-01
,Total,M,199112,ELEC_LOCAL,Terajoule,6238.0,,1991-12-01
,,M,199112,ELE_EX_CHN,Terajoule,1159.0,,1991-12-01
2,Commercial,M,199112,GASC_LOCAL,Terajoule,659.0,,1991-12-01
1,Domestic,M,199112,GASC_LOCAL,Terajoule,803.0,,1991-12-01
3,Industrial,M,199112,GASC_LOCAL,Terajoule,63.0,,1991-12-01
,Total,M,199112,GASC_LOCAL,Terajoule,1525.0,,1991-12-01
2,Commercial,M,199201,ELEC_LOCAL,Terajoule,3398.0,,1992-01-01
1,Domestic,M,199201,ELEC_LOCAL,Terajoule,1301.0,,1992-01-01
3,Industrial,M,199201,ELEC_LOCAL,Terajoule,1891.0,,1992-01-01
4,Street lighting,M,199201,ELEC_LOCAL,Terajoule,22.0,,1992-01-01
,Total,M,199201,ELEC_LOCAL,Terajoule,6612.0,,1992-01-01
,,M,199201,ELE_EX_CHN,Terajoule,1206.0,,1992-01-01
2,Commercial,M,199201,GASC_LOCAL,Terajoule,734.0,,1992-01-01
1,Domestic,M,199201,GASC_LOCAL,Terajoule,878.0,,1992-01-01
3,Industrial,M,199201,GASC_LOCAL,Terajoule,68.0,,1992-01-01
,Total,M,199201,GASC_LOCAL,Terajoule,1680.0,,1992-01-01
2,Commercial,M,199202,ELEC_LOCAL,Terajoule,3005.0,,1992-02-01
1,Domestic,M,199202,ELEC_LOCAL,Terajoule,1255.0,,1992-02-01
3,Industrial,M,199202,ELEC_LOCAL,Terajoule,1337.0,,1992-02-01
4,Street lighting,M,199202,ELEC_LOCAL,Terajoule,22.0,,1992-02-01
,Total,M,199202,ELEC_LOCAL,Terajoule,5619.0,,1992-02-01
,,M,199202,ELE_EX_CHN,Terajoule,702.0,,1992-02-01
2,Commercial,M,199202,GASC_LOCAL,Terajoule,703.0,,1992-02-01
1,Domestic,M,199202,GASC_LOCAL,Terajoule,926.0,,1992-02-01
3,Industrial,M,199202,GASC_LOCAL,Terajoule,56.0,,1992-02-01
,Total,M,199202,GASC_LOCAL,Terajoule,1685.0,,1992-02-01
2,Commercial,M,199203,ELEC_LOCAL,Terajoule,3258.0,,1992-03-01
1,Domestic,M,199203,ELEC_LOCAL,Terajoule,1183.0,,1992-03-01
3,Industrial,M,199203,ELEC_LOCAL,Terajoule,1789.0,,1992-03-01
4,Street lighting,M,199203,ELEC_LOCAL,Terajoule,22.0,,1992-03-01
,Total,M,199203,ELEC_LOCAL,Terajoule,6252.0,,1992-03-01
,,M,199203,ELE_EX_CHN,Terajoule,1227.0,,1992-03-01
2,Commercial,M,199203,GASC_LOCAL,Terajoule,650.0,,1992-03-01
1,Domestic,M,199203,GASC_LOCAL,Terajoule,876.0,,1992-03-01
3,Industrial,M,199203,GASC_LOCAL,Terajoule,62.0,,1992-03-01
,Total,M,199203,GASC_LOCAL,Terajoule,1588.0,,1992-03-01
2,Commercial,M,199204,ELEC_LOCAL,Terajoule,3552.0,,1992-04-01
1,Domestic,M,199204,ELEC_LOCAL,Terajoule,1239.0,,1992-04-01
3,Industrial,M,199204,ELEC_LOCAL,Terajoule,1918.0,,1992-04-01
4,Street lighting,M,199204,ELEC_LOCAL,Terajoule,23.0,,1992-04-01
,Total,M,199204,ELEC_LOCAL,Terajoule,6732.0,,1992-04-01
,,M,199204,ELE_EX_CHN,Terajoule,985.0,,1992-04-01
2,Commercial,M,199204,GASC_LOCAL,Terajoule,688.0,,1992-04-01
1,Domestic,M,199204,GASC_LOCAL,Terajoule,761.0,,1992-04-01
3,Industrial,M,199204,GASC_LOCAL,Terajoule,70.0,,1992-04-01
,Total,M,199204,GASC_LOCAL,Terajoule,1518.0,,1992-04-01
2,Commercial,M,199205,ELEC_LOCAL,Terajoule,4091.0,,1992-05-01
1,Domestic,M,199205,ELEC_LOCAL,Terajoule,1540.0,,1992-05-01
3,Industrial,M,199205,ELEC_LOCAL,Terajoule,2162.0,,1992-05-01
4,Street lighting,M,199205,ELEC_LOCAL,Terajoule,23.0,,1992-05-01
,Total,M,199205,ELEC_LOCAL,Terajoule,7816.0,,1992-05-01
,,M,199205,ELE_EX_CHN,Terajoule,1228.0,,1992-05-01
2,Commercial,M,199205,GASC_LOCAL,Terajoule,661.0,,1992-05-01
1,Domestic,M,199205,GASC_LOCAL,Terajoule,740.0,,1992-05-01
3,Industrial,M,199205,GASC_LOCAL,Terajoule,69.0,,1992-05-01
,Total,M,199205,GASC_LOCAL,Terajoule,1470.0,,1992-05-01
2,Commercial,M,199206,ELEC_LOCAL,Terajoule,4333.0,,1992-06-01
1,Domestic,M,199206,ELEC_LOCAL,Terajoule,1827.0,,1992-06-01
3,Industrial,M,199206,ELEC_LOCAL,Terajoule,2207.0,,1992-06-01
4,Street lighting,M,199206,ELEC_LOCAL,Terajoule,23.0,,1992-06-01
,Total,M,199206,ELEC_LOCAL,Terajoule,8390.0,,1992-06-01
,,M,199206,ELE_EX_CHN,Terajoule,1238.0,,1992-06-01
2,Commercial,M,199206,GASC_LOCAL,Terajoule,682.0,,1992-06-01
1,Domestic,M,199206,GASC_LOCAL,Terajoule,711.0,,1992-06-01
3,Industrial,M,199206,GASC_LOCAL,Terajoule,68.0,,1992-06-01
,Total,M,199206,GASC_LOCAL,Terajoule,1461.0,,1992-06-01
2,Commercial,M,199207,ELEC_LOCAL,Terajoule,4757.0,,1992-07-01
1,Domestic,M,199207,ELEC_LOCAL,Terajoule,2602.0,,1992-07-01
3,Industrial,M,199207,ELEC_LOCAL,Terajoule,2352.0,,1992-07-01
4,Street lighting,M,199207,ELEC_LOCAL,Terajoule,22.0,,1992-07-01
,Total,M,199207,ELEC_LOCAL,Terajoule,9733.0,,1992-07-01
,,M,199207,ELE_EX_CHN,Terajoule,1524.0,,1992-07-01
2,Commercial,M,199207,GASC_LOCAL,Terajoule,664.0,,1992-07-01
1,Domestic,M,199207,GASC_LOCAL,Terajoule,694.0,,1992-07-01
3,Industrial,M,199207,GASC_LOCAL,Terajoule,68.0,,1992-07-01
,Total,M,199207,GASC_LOCAL,Terajoule,1427.0,,1992-07-01
2,Commercial,M,199208,ELEC_LOCAL,Terajoule,4611.0,,1992-08-01
1,Domestic,M,199208,ELEC_LOCAL,Terajoule,2918.0,,1992-08-01
3,Industrial,M,199208,ELEC_LOCAL,Terajoule,2250.0,,1992-08-01
4,Street lighting,M,199208,ELEC_LOCAL,Terajoule,23.0,,1992-08-01
,Total,M,199208,ELEC_LOCAL,Terajoule,9802.0,,1992-08-01
,,M,199208,ELE_EX_CHN,Terajoule,2068.0,,1992-08-01
2,Commercial,M,199208,GASC_LOCAL,Terajoule,681.0,,1992-08-01
1,Domestic,M,199208,GASC_LOCAL,Terajoule,673.0,,1992-08-01
3,Industrial,M,199208,GASC_LOCAL,Terajoule,73.0,,1992-08-01
,Total,M,199208,GASC_LOCAL,Terajoule,1428.0,,1992-08-01
2,Commercial,M,199209,ELEC_LOCAL,Terajoule,4998.0,,1992-09-01
1,Domestic,M,199209,ELEC_LOCAL,Terajoule,3207.0,,1992-09-01
3,Industrial,M,199209,ELEC_LOCAL,Terajoule,2376.0,,1992-09-01
4,Street lighting,M,199209,ELEC_LOCAL,Terajoule,23.0,,1992-09-01
,Total,M,199209,ELEC_LOCAL,Terajoule,10604.0,,1992-09-01
,,M,199209,ELE_EX_CHN,Terajoule,1914.0,,1992-09-01
2,Commercial,M,199209,GASC_LOCAL,Terajoule,691.0,,1992-09-01
1,Domestic,M,199209,GASC_LOCAL,Terajoule,656.0,,1992-09-01
3,Industrial,M,199209,GASC_LOCAL,Terajoule,70.0,,1992-09-01
,Total,M,199209,GASC_LOCAL,Terajoule,1417.0,,1992-09-01
2,Commercial,M,199210,ELEC_LOCAL,Terajoule,4543.0,,1992-10-01
1,Domestic,M,199210,ELEC_LOCAL,Terajoule,2286.0,,1992-10-01
3,Industrial,M,199210,ELEC_LOCAL,Terajoule,2168.0,,1992-10-01
4,Street lighting,M,199210,ELEC_LOCAL,Terajoule,23.0,,1992-10-01
,Total,M,199210,ELEC_LOCAL,Terajoule,9020.0,,1992-10-01
,,M,199210,ELE_EX_CHN,Terajoule,1710.0,,1992-10-01
2,Commercial,M,199210,GASC_LOCAL,Terajoule,663.0,,1992-10-01
1,Domestic,M,199210,GASC_LOCAL,Terajoule,645.0,,1992-10-01
3,Industrial,M,199210,GASC_LOCAL,Terajoule,69.0,,1992-10-01
,Total,M,199210,GASC_LOCAL,Terajoule,1376.0,,1992-10-01
2,Commercial,M,199211,ELEC_LOCAL,Terajoule,3735.0,,1992-11-01
1,Domestic,M,199211,ELEC_LOCAL,Terajoule,1218.0,,1992-11-01
3,Industrial,M,199211,ELEC_LOCAL,Terajoule,1888.0,,1992-11-01
4,Street lighting,M,199211,ELEC_LOCAL,Terajoule,23.0,,1992-11-01
,Total,M,199211,ELEC_LOCAL,Terajoule,6864.0,,1992-11-01
,,M,199211,ELE_EX_CHN,Terajoule,1879.0,,1992-11-01
2,Commercial,M,199211,GASC_LOCAL,Terajoule,713.0,,1992-11-01
1,Domestic,M,199211,GASC_LOCAL,Terajoule,737.0,,1992-11-01
3,Industrial,M,199211,GASC_LOCAL,Terajoule,76.0,,1992-11-01
,Total,M,199211,GASC_LOCAL,Terajoule,1526.0,,1992-11-01
2,Commercial,M,199212,ELEC_LOCAL,Terajoule,3689.0,,1992-12-01
1,Domestic,M,199212,ELEC_LOCAL,Terajoule,1140.0,,1992-12-01
3,Industrial,M,199212,ELEC_LOCAL,Terajoule,1857.0,,1992-12-01
4,Street lighting,M,199212,ELEC_LOCAL,Terajoule,23.0,,1992-12-01
,Total,M,199212,ELEC_LOCAL,Terajoule,6709.0,,1992-12-01
,,M,199212,ELE_EX_CHN,Terajoule,2185.0,,1992-12-01
2,Commercial,M,199212,GASC_LOCAL,Terajoule,702.0,,1992-12-01
1,Domestic,M,199212,GASC_LOCAL,Terajoule,856.0,,1992-12-01
3,Industrial,M,199212,GASC_LOCAL,Terajoule,74.0,,1992-12-01
,Total,M,199212,GASC_LOCAL,Terajoule,1631.0,,1992-12-01
2,Commercial,M,199301,ELEC_LOCAL,Terajoule,3565.0,,1993-01-01
1,Domestic,M,199301,ELEC_LOCAL,Terajoule,1305.0,,1993-01-01
3,Industrial,M,199301,ELEC_LOCAL,Terajoule,1560.0,,1993-01-01
4,Street lighting,M,199301,ELEC_LOCAL,Terajoule,23.0,,1993-01-01
,Total,M,199301,ELEC_LOCAL,Terajoule,6453.0,,1993-01-01
,,M,199301,ELE_EX_CHN,Terajoule,1270.0,,1993-01-01
2,Commercial,M,199301,GASC_LOCAL,Terajoule,757.0,,1993-01-01
1,Domestic,M,199301,GASC_LOCAL,Terajoule,904.0,,1993-01-01
3,Industrial,M,199301,GASC_LOCAL,Terajoule,71.0,,1993-01-01
,Total,M,199301,GASC_LOCAL,Terajoule,1732.0,,1993-01-01
2,Commercial,M,199302,ELEC_LOCAL,Terajoule,3231.0,,1993-02-01
1,Domestic,M,199302,ELEC_LOCAL,Terajoule,1374.0,,1993-02-01
3,Industrial,M,199302,ELEC_LOCAL,Terajoule,1319.0,,1993-02-01
4,Street lighting,M,199302,ELEC_LOCAL,Terajoule,24.0,,1993-02-01
,Total,M,199302,ELEC_LOCAL,Terajoule,5948.0,,1993-02-01
,,M,199302,ELE_EX_CHN,Terajoule,1421.0,,1993-02-01
2,Commercial,M,199302,GASC_LOCAL,Terajoule,732.0,,1993-02-01
1,Domestic,M,199302,GASC_LOCAL,Terajoule,969.0,,1993-02-01
3,Industrial,M,199302,GASC_LOCAL,Terajoule,58.0,,1993-02-01
,Total,M,199302,GASC_LOCAL,Terajoule,1759.0,,1993-02-01
2,Commercial,M,199303,ELEC_LOCAL,Terajoule,3734.0,,1993-03-01
1,Domestic,M,199303,ELEC_LOCAL,Terajoule,1209.0,,1993-03-01
3,Industrial,M,199303,ELEC_LOCAL,Terajoule,1750.0,,1993-03-01
4,Street lighting,M,199303,ELEC_LOCAL,Terajoule,23.0,,1993-03-01
,Total,M,199303,ELEC_LOCAL,Terajoule,6716.0,,1993-03-01
,,M,199303,ELE_EX_CHN,Terajoule,1990.0,,1993-03-01
2,Commercial,M,199303,GASC_LOCAL,Terajoule,677.0,,1993-03-01
1,Domestic,M,199303,GASC_LOCAL,Terajoule,927.0,,1993-03-01
3,Industrial,M,199303,GASC_LOCAL,Terajoule,67.0,,1993-03-01
,Total,M,199303,GASC_LOCAL,Terajoule,1671.0,,1993-03-01
2,Commercial,M,199304,ELEC_LOCAL,Terajoule,4076.0,,1993-04-01
1,Domestic,M,199304,ELEC_LOCAL,Terajoule,1422.0,,1993-04-01
3,Industrial,M,199304,ELEC_LOCAL,Terajoule,1841.0,,1993-04-01
4,Street lighting,M,199304,ELEC_LOCAL,Terajoule,23.0,,1993-04-01
,Total,M,199304,ELEC_LOCAL,Terajoule,7362.0,,1993-04-01
,,M,199304,ELE_EX_CHN,Terajoule,1899.0,,1993-04-01
2,Commercial,M,199304,GASC_LOCAL,Terajoule,736.0,,1993-04-01
1,Domestic,M,199304,GASC_LOCAL,Terajoule,862.0,,1993-04-01
3,Industrial,M,199304,GASC_LOCAL,Terajoule,72.0,,1993-04-01
,Total,M,199304,GASC_LOCAL,Terajoule,1671.0,,1993-04-01
2,Commercial,M,199305,ELEC_LOCAL,Terajoule,4538.0,,1993-05-01
1,Domestic,M,199305,ELEC_LOCAL,Terajoule,1678.0,,1993-05-01
3,Industrial,M,199305,ELEC_LOCAL,Terajoule,1953.0,,1993-05-01
4,Street lighting,M,199305,ELEC_LOCAL,Terajoule,23.0,,1993-05-01
,Total,M,199305,ELEC_LOCAL,Terajoule,8192.0,,1993-05-01
,,M,199305,ELE_EX_CHN,Terajoule,2147.0,,1993-05-01
2,Commercial,M,199305,GASC_LOCAL,Terajoule,706.0,,1993-05-01
1,Domestic,M,199305,GASC_LOCAL,Terajoule,865.0,,1993-05-01
3,Industrial,M,199305,GASC_LOCAL,Terajoule,74.0,,1993-05-01
,Total,M,199305,GASC_LOCAL,Terajoule,1646.0,,1993-05-01
2,Commercial,M,199306,ELEC_LOCAL,Terajoule,4870.0,,1993-06-01
1,Domestic,M,199306,ELEC_LOCAL,Terajoule,2424.0,,1993-06-01
3,Industrial,M,199306,ELEC_LOCAL,Terajoule,2026.0,,1993-06-01
4,Street lighting,M,199306,ELEC_LOCAL,Terajoule,23.0,,1993-06-01
,Total,M,199306,ELEC_LOCAL,Terajoule,9343.0,,1993-06-01
,,M,199306,ELE_EX_CHN,Terajoule,1827.0,,1993-06-01
2,Commercial,M,199306,GASC_LOCAL,Terajoule,721.0,,1993-06-01
1,Domestic,M,199306,GASC_LOCAL,Terajoule,751.0,,1993-06-01
3,Industrial,M,199306,GASC_LOCAL,Terajoule,72.0,,1993-06-01
,Total,M,199306,GASC_LOCAL,Terajoule,1544.0,,1993-06-01
2,Commercial,M,199307,ELEC_LOCAL,Terajoule,5387.0,,1993-07-01
1,Domestic,M,199307,ELEC_LOCAL,Terajoule,3251.0,,1993-07-01
3,Industrial,M,199307,ELEC_LOCAL,Terajoule,2151.0,,1993-07-01
4,Street lighting,M,199307,ELEC_LOCAL,Terajoule,23.0,,1993-07-01
,Total,M,199307,ELEC_LOCAL,Terajoule,10812.0,,1993-07-01
,,M,199307,ELE_EX_CHN,Terajoule,1786.0,,1993-07-01
2,Commercial,M,199307,GASC_LOCAL,Terajoule,693.0,,1993-07-01
1,Domestic,M,199307,GASC_LOCAL,Terajoule,696.0,,1993-07-01
3,Industrial,M,199307,GASC_LOCAL,Terajoule,81.0,,1993-07-01
,Total,M,199307,GASC_LOCAL,Terajoule,1470.0,,1993-07-01
2,Commercial,M,199308,ELEC_LOCAL,Terajoule,5178.0,,1993-08-01
1,Domestic,M,199308,ELEC_LOCAL,Terajoule,3450.0,,1993-08-01
3,Industrial,M,199308,ELEC_LOCAL,Terajoule,2132.0,,1993-08-01
4,Street lighting,M,199308,ELEC_LOCAL,Terajoule,23.0,,1993-08-01
,Total,M,199308,ELEC_LOCAL,Terajoule,10783.0,,1993-08-01
,,M,199308,ELE_EX_CHN,Terajoule,1535.0,,1993-08-01
2,Commercial,M,199308,GASC_LOCAL,Terajoule,720.0,,1993-08-01
1,Domestic,M,199308,GASC_LOCAL,Terajoule,703.0,,1993-08-01
3,Industrial,M,199308,GASC_LOCAL,Terajoule,85.0,,1993-08-01
,Total,M,199308,GASC_LOCAL,Terajoule,1507.0,,1993-08-01
2,Commercial,M,199309,ELEC_LOCAL,Terajoule,5381.0,,1993-09-01
1,Domestic,M,199309,ELEC_LOCAL,Terajoule,3108.0,,1993-09-01
3,Industrial,M,199309,ELEC_LOCAL,Terajoule,2161.0,,1993-09-01
4,Street lighting,M,199309,ELEC_LOCAL,Terajoule,23.0,,1993-09-01
,Total,M,199309,ELEC_LOCAL,Terajoule,10673.0,,1993-09-01
,,M,199309,ELE_EX_CHN,Terajoule,1149.0,,1993-09-01
2,Commercial,M,199309,GASC_LOCAL,Terajoule,705.0,,1993-09-01
1,Domestic,M,199309,GASC_LOCAL,Terajoule,709.0,,1993-09-01
3,Industrial,M,199309,GASC_LOCAL,Terajoule,80.0,,1993-09-01
,Total,M,199309,GASC_LOCAL,Terajoule,1494.0,,1993-09-01
2,Commercial,M,199310,ELEC_LOCAL,Terajoule,4714.0,,1993-10-01
1,Domestic,M,199310,ELEC_LOCAL,Terajoule,2100.0,,1993-10-01
3,Industrial,M,199310,ELEC_LOCAL,Terajoule,1885.0,,1993-10-01
4,Street lighting,M,199310,ELEC_LOCAL,Terajoule,23.0,,1993-10-01
,Total,M,199310,ELEC_LOCAL,Terajoule,8722.0,,1993-10-01
,,M,199310,ELE_EX_CHN,Terajoule,478.0,,1993-10-01
2,Commercial,M,199310,GASC_LOCAL,Terajoule,701.0,,1993-10-01
1,Domestic,M,199310,GASC_LOCAL,Terajoule,681.0,,1993-10-01
3,Industrial,M,199310,GASC_LOCAL,Terajoule,68.0,,1993-10-01
,Total,M,199310,GASC_LOCAL,Terajoule,1450.0,,1993-10-01
2,Commercial,M,199311,ELEC_LOCAL,Terajoule,4387.0,,1993-11-01
1,Domestic,M,199311,ELEC_LOCAL,Terajoule,1435.0,,1993-11-01
3,Industrial,M,199311,ELEC_LOCAL,Terajoule,1819.0,,1993-11-01
4,Street lighting,M,199311,ELEC_LOCAL,Terajoule,23.0,,1993-11-01
,Total,M,199311,ELEC_LOCAL,Terajoule,7664.0,,1993-11-01
,,M,199311,ELE_EX_CHN,Terajoule,359.0,,1993-11-01
2,Commercial,M,199311,GASC_LOCAL,Terajoule,743.0,,1993-11-01
1,Domestic,M,199311,GASC_LOCAL,Terajoule,731.0,,1993-11-01
3,Industrial,M,199311,GASC_LOCAL,Terajoule,80.0,,1993-11-01
,Total,M,199311,GASC_LOCAL,Terajoule,1554.0,,1993-11-01
2,Commercial,M,199312,ELEC_LOCAL,Terajoule,4071.0,,1993-12-01
1,Domestic,M,199312,ELEC_LOCAL,Terajoule,1336.0,,1993-12-01
3,Industrial,M,199312,ELEC_LOCAL,Terajoule,1711.0,,1993-12-01
4,Street lighting,M,199312,ELEC_LOCAL,Terajoule,23.0,,1993-12-01
,Total,M,199312,ELEC_LOCAL,Terajoule,7141.0,,1993-12-01
,,M,199312,ELE_EX_CHN,Terajoule,343.0,,1993-12-01
2,Commercial,M,199312,GASC_LOCAL,Terajoule,760.0,,1993-12-01
1,Domestic,M,199312,GASC_LOCAL,Terajoule,859.0,,1993-12-01
3,Industrial,M,199312,GASC_LOCAL,Terajoule,83.0,,1993-12-01
,Total,M,199312,GASC_LOCAL,Terajoule,1702.0,,1993-12-01
2,Commercial,M,199401,ELEC_LOCAL,Terajoule,3964.0,,1994-01-01
1,Domestic,M,199401,ELEC_LOCAL,Terajoule,1438.0,,1994-01-01
3,Industrial,M,199401,ELEC_LOCAL,Terajoule,1670.0,,1994-01-01
4,Street lighting,M,199401,ELEC_LOCAL,Terajoule,24.0,,1994-01-01
,Total,M,199401,ELEC_LOCAL,Terajoule,7096.0,,1994-01-01
,,M,199401,ELE_EX_CHN,Terajoule,386.0,,1994-01-01
2,Commercial,M,199401,GASC_LOCAL,Terajoule,812.0,,1994-01-01
1,Domestic,M,199401,GASC_LOCAL,Terajoule,1012.0,,1994-01-01
3,Industrial,M,199401,GASC_LOCAL,Terajoule,77.0,,1994-01-01
,Total,M,199401,GASC_LOCAL,Terajoule,1901.0,,1994-01-01
2,Commercial,M,199402,ELEC_LOCAL,Terajoule,3594.0,,1994-02-01
1,Domestic,M,199402,ELEC_LOCAL,Terajoule,1333.0,,1994-02-01
3,Industrial,M,199402,ELEC_LOCAL,Terajoule,1250.0,,1994-02-01
4,Street lighting,M,199402,ELEC_LOCAL,Terajoule,23.0,,1994-02-01
,Total,M,199402,ELEC_LOCAL,Terajoule,6200.0,,1994-02-01
,,M,199402,ELE_EX_CHN,Terajoule,73.0,,1994-02-01
2,Commercial,M,199402,GASC_LOCAL,Terajoule,794.0,,1994-02-01
1,Domestic,M,199402,GASC_LOCAL,Terajoule,1002.0,,1994-02-01
3,Industrial,M,199402,GASC_LOCAL,Terajoule,64.0,,1994-02-01
,Total,M,199402,GASC_LOCAL,Terajoule,1860.0,,1994-02-01
2,Commercial,M,199403,ELEC_LOCAL,Terajoule,3879.0,,1994-03-01
1,Domestic,M,199403,ELEC_LOCAL,Terajoule,1391.0,,1994-03-01
3,Industrial,M,199403,ELEC_LOCAL,Terajoule,1518.0,,1994-03-01
4,Street lighting,M,199403,ELEC_LOCAL,Terajoule,24.0,,1994-03-01
,Total,M,199403,ELEC_LOCAL,Terajoule,6812.0,,1994-03-01
,,M,199403,ELE_EX_CHN,Terajoule,288.0,,1994-03-01
2,Commercial,M,199403,GASC_LOCAL,Terajoule,714.0,,1994-03-01
1,Domestic,M,199403,GASC_LOCAL,Terajoule,1045.0,,1994-03-01
3,Industrial,M,199403,GASC_LOCAL,Terajoule,67.0,,1994-03-01
,Total,M,199403,GASC_LOCAL,Terajoule,1826.0,,1994-03-01
2,Commercial,M,199404,ELEC_LOCAL,Terajoule,4573.0,,1994-04-01
1,Domestic,M,199404,ELEC_LOCAL,Terajoule,1622.0,,1994-04-01
3,Industrial,M,199404,ELEC_LOCAL,Terajoule,1781.0,,1994-04-01
4,Street lighting,M,199404,ELEC_LOCAL,Terajoule,24.0,,1994-04-01
,Total,M,199404,ELEC_LOCAL,Terajoule,8000.0,,1994-04-01
,,M,199404,ELE_EX_CHN,Terajoule,408.0,,1994-04-01
2,Commercial,M,199404,GASC_LOCAL,Terajoule,787.0,,1994-04-01
1,Domestic,M,199404,GASC_LOCAL,Terajoule,981.0,,1994-04-01
3,Industrial,M,199404,GASC_LOCAL,Terajoule,75.0,,1994-04-01
,Total,M,199404,GASC_LOCAL,Terajoule,1843.0,,1994-04-01
2,Commercial,M,199405,ELEC_LOCAL,Terajoule,5123.0,,1994-05-01
1,Domestic,M,199405,ELEC_LOCAL,Terajoule,2267.0,,1994-05-01
3,Industrial,M,199405,ELEC_LOCAL,Terajoule,1931.0,,1994-05-01
4,Street lighting,M,199405,ELEC_LOCAL,Terajoule,24.0,,1994-05-01
,Total,M,199405,ELEC_LOCAL,Terajoule,9345.0,,1994-05-01
,,M,199405,ELE_EX_CHN,Terajoule,677.0,,1994-05-01
2,Commercial,M,199405,GASC_LOCAL,Terajoule,729.0,,1994-05-01
1,Domestic,M,199405,GASC_LOCAL,Terajoule,878.0,,1994-05-01
3,Industrial,M,199405,GASC_LOCAL,Terajoule,78.0,,1994-05-01
,Total,M,199405,GASC_LOCAL,Terajoule,1685.0,,1994-05-01
2,Commercial,M,199406,ELEC_LOCAL,Terajoule,5339.0,,1994-06-01
1,Domestic,M,199406,ELEC_LOCAL,Terajoule,2824.0,,1994-06-01
3,Industrial,M,199406,ELEC_LOCAL,Terajoule,1966.0,,1994-06-01
4,Street lighting,M,199406,ELEC_LOCAL,Terajoule,24.0,,1994-06-01
,Total,M,199406,ELEC_LOCAL,Terajoule,10153.0,,1994-06-01
,,M,199406,ELE_EX_CHN,Terajoule,1067.0,,1994-06-01
2,Commercial,M,199406,GASC_LOCAL,Terajoule,779.0,,1994-06-01
1,Domestic,M,199406,GASC_LOCAL,Terajoule,802.0,,1994-06-01
3,Industrial,M,199406,GASC_LOCAL,Terajoule,82.0,,1994-06-01
,Total,M,199406,GASC_LOCAL,Terajoule,1662.0,,1994-06-01
2,Commercial,M,199407,ELEC_LOCAL,Terajoule,5489.0,,1994-07-01
1,Domestic,M,199407,ELEC_LOCAL,Terajoule,3219.0,,1994-07-01
3,Industrial,M,199407,ELEC_LOCAL,Terajoule,1962.0,,1994-07-01
4,Street lighting,M,199407,ELEC_LOCAL,Terajoule,23.0,,1994-07-01
,Total,M,199407,ELEC_LOCAL,Terajoule,10693.0,,1994-07-01
,,M,199407,ELE_EX_CHN,Terajoule,864.0,,1994-07-01
2,Commercial,M,199407,GASC_LOCAL,Terajoule,755.0,,1994-07-01
1,Domestic,M,199407,GASC_LOCAL,Terajoule,767.0,,1994-07-01
3,Industrial,M,199407,GASC_LOCAL,Terajoule,78.0,,1994-07-01
,Total,M,199407,GASC_LOCAL,Terajoule,1601.0,,1994-07-01
2,Commercial,M,199408,ELEC_LOCAL,Terajoule,5435.0,,1994-08-01
1,Domestic,M,199408,ELEC_LOCAL,Terajoule,3085.0,,1994-08-01
3,Industrial,M,199408,ELEC_LOCAL,Terajoule,2004.0,,1994-08-01
4,Street lighting,M,199408,ELEC_LOCAL,Terajoule,23.0,,1994-08-01
,Total,M,199408,ELEC_LOCAL,Terajoule,10547.0,,1994-08-01
,,M,199408,ELE_EX_CHN,Terajoule,609.0,,1994-08-01
2,Commercial,M,199408,GASC_LOCAL,Terajoule,750.0,,1994-08-01
