period_month,electricity_commercial_tj,electricity_domestic_tj,electricity_industrial_tj,electricity_street_lighting_tj,electricity_total_tj,gas_total_tj,electricity_export_to_mainland_tj,year,month,quarter,sin_month,cos_month,source_dataset,temp_mean_c_avg,temp_max_c_avg,temp_max_c_peak,temp_min_c_avg,temp_min_c_low,temp_range_c_avg,rh_mean_pct_avg,rainfall_mm_sum,rainfall_day_count,hot_day_count,cool_day_count,days_in_month,weekend_days,public_holiday_days,business_days,immigration_arrival_hk_residents,immigration_departure_hk_residents,immigration_arrival_mainland_visitors,immigration_departure_mainland_visitors,immigration_arrival_other_visitors,immigration_departure_other_visitors,immigration_arrival_total_passengers,immigration_departure_total_passengers,immigration_total_cross_border_passengers,immigration_net_arrivals_total_passengers,public_transport_total_avg_daily_pax,public_transport_ferries_avg_daily_pax,public_transport_fran_bus_avg_daily_pax,public_transport_lrb_avg_daily_pax,public_transport_plb_avg_daily_pax,public_transport_rs_avg_daily_pax,public_transport_railways_avg_daily_pax,public_transport_tax_avg_daily_pax,cross_harbour_av_pax,cross_harbour_db_pax,cross_harbour_total_pax,building_consent_demolition_count,building_consent_site_formation_count,building_consent_foundation_count,building_consent_superstructure_count,building_consent_total_count,occupation_permits_domestic_count,occupation_permits_non_domestic_count,occupation_permits_composite_count,occupation_permits_total_count,occupation_permits_domestic_units,building_completion_domestic_gfa,building_completion_non_domestic_gfa,building_completion_total_gfa,building_completion_domestic_ufa,building_completion_non_domestic_ufa,building_completion_total_ufa,building_completion_domestic_units,building_completion_declared_cost_hkd,building_completion_declared_cost_aa_hkd,hkelectric_re_generation_solar_photovoltaic,hkelectric_re_generation_wind_power,hkelectric_re_generation_grand_total,feature_year,population,district_area_m2,population_density_per_km2,immigration_features_available,transport_features_available,building_activity_features_available,re_generation_features_available,population_features_available,electricity_lag_1m,electricity_lag_2m,electricity_lag_3m,electricity_lag_6m,electricity_lag_12m,electricity_roll_mean_3m,electricity_roll_std_3m,electricity_roll_mean_6m,electricity_roll_std_6m,electricity_roll_mean_12m,electricity_roll_std_12m,electricity_yoy_delta_tj,electricity_yoy_growth,target_electricity_total_t_plus_1m,target_period_month
2011-03-01,7136.0,2577.0,746.0,33.0,10491.2388,2594.0,,2011,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,18.019354838709678,21.08709677419355,27.4,15.706451612903226,12.5,5.380645161290322,71.09677419354838,20.5,11,0,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,9178.0,10611.0288,10566.0,15033.042,11162.0,10118.342933333333,814.672033649032,11457.657733333333,2085.8052205894037,12542.5217,2419.7385402599725,-670.7612000000008,-0.06009328077405496,10913.0,2011-04-01
2011-04-01,7502.0,2485.0,896.0,30.0,10913.0,2717.0,,2011,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,22.946666666666665,26.923333333333336,29.7,20.63,16.9,6.293333333333334,75.8,36.0,6,0,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10491.2388,9178.0,10611.0288,12718.8756,10751.0,10093.422533333332,795.0385034234822,10700.690533333332,1137.1467750745742,12486.624933333334,2461.9081406833075,162.0,0.015068365733420075,13333.0,2011-05-01
2011-05-01,9048.0,3237.0,1016.0,32.0,13333.0,2424.0,,2011,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,26.019354838709678,28.980645161290322,33.0,24.051612903225806,19.8,4.929032258064516,81.25806451612904,186.7,12,11,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,0,0,1,10913.0,10491.2388,9178.0,10639.0,13188.0,10194.0796,904.8668093197545,10399.711266666667,615.4652180023176,12500.124933333334,2451.949560996684,145.0,0.010994843797391463,15225.0,2011-06-01
2011-06-01,9862.0,4271.0,1064.0,28.0,15225.0,2309.0,,2011,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.56,31.313333333333333,34.5,26.723333333333336,24.6,4.590000000000001,81.73333333333333,446.1,15,22,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,11.0,13.0,12.0,13.0,49.0,2.0,14.0,2.0,18.0,133.0,17024.8,39044.7,56069.5,8939.1,23662.4,32601.5,133.0,1047810000.0,111196187.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,13333.0,10913.0,10491.2388,10566.0,14185.314,11579.0796,1533.5084625160875,10848.711266666667,1358.7718622383418,12512.208266666668,2456.0015515317527,1039.6859999999997,0.07329312555224377,15942.0,2011-07-01
2011-07-01,10097.0,4742.0,1074.0,29.0,15942.0,2075.0,,2011,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.83225806451613,31.432258064516127,33.9,26.98709677419355,24.6,4.445161290322581,81.19354838709677,226.8,13,24,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,7.0,12.0,10.0,10.0,39.0,4.0,8.0,3.0,15.0,195.0,30514.0,72677.7,103191.7,16430.4,31614.0,48044.4,195.0,1214607733.0,274991305.8,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,15225.0,13333.0,10913.0,10611.0288,16368.0,13157.0,2161.381039983442,11625.211266666667,2221.961691175316,12598.848766666668,2537.3797707484127,-426.0,-0.02602639296187681,16669.1988,2011-08-01
2011-08-01,10218.0,5326.0,1093.0,33.0,16669.1988,2061.0,,2011,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.480645161290322,32.41290322580645,35.0,27.374193548387098,25.2,5.038709677419354,76.6774193548387,157.6,13,30,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,8.0,21.0,42.0,3.0,16.0,6.0,25.0,1931.0,169015.3,92271.5,261286.8,89979.4,54334.5,144313.9,1931.0,4686640535.0,267175579.6,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,15942.0,15225.0,13333.0,9178.0,16110.0,14833.333333333334,1347.8769726251594,12513.706466666668,2740.6249416968662,12563.348766666668,2482.233108609261,559.1987999999983,0.03471128491620101,14758.2,2011-09-01
2011-09-01,9338.0,4392.0,996.0,31.0,14758.2,1979.0,,2011,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.993333333333332,30.56,32.8,26.006666666666668,23.2,4.553333333333333,78.73333333333333,123.10000000000001,20,21,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,7.0,16.0,40.0,0.0,5.0,3.0,8.0,63.0,3405.9,24937.4,28343.3,1519.7,10843.4,12363.1,63.0,522515786.0,181553185.4,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,16669.1988,15942.0,15225.0,10491.2388,15033.042,15945.399599999999,722.1054018910683,13762.2396,2620.812635260228,12609.948666666665,2558.932735223707,-274.84199999999873,-0.018282527248975833,12444.0,2011-10-01
2011-10-01,8534.0,3008.0,867.0,35.0,12444.0,2004.0,,2011,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,24.838709677419356,27.293548387096774,30.2,23.190322580645162,21.3,4.103225806451613,78.19354838709677,172.4,13,1,0,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,10.0,10.0,38.0,2.0,4.0,2.0,8.0,158.0,20935.5,16250.7,37186.2,11521.8,8050.0,19571.8,158.0,954704123.0,177396164.5,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,14758.2,16669.1988,15942.0,10913.0,12718.8756,15789.799599999998,964.5479898482334,14473.3998,2078.523141563821,12587.045166666669,2536.4042519564673,-274.8755999999994,-0.021611627367438047,11438.0,2011-11-01
2011-11-01,7964.0,2557.0,883.0,34.0,11438.0,2212.0,,2011,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,23.046666666666667,25.253333333333334,29.7,21.516666666666666,17.7,3.736666666666666,77.23333333333333,86.10000000000001,6,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,13.0,10.0,52.0,0.0,8.0,3.0,11.0,161.0,19202.1,19797.2,38999.3,9616.6,14214.5,23831.1,161.0,837774000.0,113027110.2,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,12444.0,14758.2,16669.1988,13333.0,10639.0,14623.799599999998,2115.803352280245,14728.566466666665,1590.763897994611,12564.138866666668,2536.3466585617134,799.0,0.0751010433311401,10428.0,2011-12-01
2011-12-01,7368.0,2141.0,884.0,35.0,10428.0,2279.0,,2011,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,16.864516129032257,19.41290322580645,24.5,14.625806451612902,9.6,4.787096774193548,64.54838709677419,2.8,3,0,6,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,13.0,11.0,41.0,3.0,5.0,4.0,12.0,2455.0,220028.1,117226.5,337254.6,127611.7,70483.0,198094.7,2455.0,6640276000.0,163145550.1,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,11438.0,12444.0,14758.2,15225.0,10566.0,12880.066666666666,1702.5121477784703,14412.733133333333,2046.185066792102,12630.722200000002,2491.301724438674,-138.0,-0.01306076093128905,10386.5544,2012-01-01
2012-01-01,6983.0,2586.0,780.0,37.0,10386.5544,2732.0,,2012,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,15.058064516129033,16.980645161290322,22.4,13.496774193548386,7.4,3.4838709677419355,81.90322580645162,42.1,12,0,8,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,9.0,14.0,46.0,4.0,11.0,3.0,18.0,389.0,45158.4,237914.7,283073.1,23570.1,169504.4,193074.5,389.0,8432696000.0,565698041.9,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,10428.0,11438.0,12444.0,15942.0,10611.0288,11436.666666666666,1008.0006613754387,13613.233133333333,2542.340882691181,12619.222200000002,2501.9946121463354,-224.47439999999915,-0.02115481959675758,10016.0,2012-02-01
2012-02-01,6507.0,2666.0,809.0,34.0,10016.0,2852.0,,2012,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,15.793103448275861,17.837931034482757,22.2,14.020689655172415,9.8,3.817241379310345,84.62068965517241,29.5,11,0,6,29,8,0,21,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,7.0,17.0,47.0,5.0,15.0,4.0,24.0,130.0,20900.8,88052.2,108953.0,11832.0,53117.2,64949.2,130.0,2898592387.0,100854680.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,10386.5544,10428.0,11438.0,16669.1988,9178.0,10750.851466666667,595.4487925812521,12687.32553333333,2536.215962628154,12600.516000000001,2519.154135484842,838.0,0.09130529527130093,11022.5304,2012-03-01
2012-03-01,7294.0,2827.0,868.0,33.0,11022.5304,2686.0,,2012,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,18.996774193548386,21.809677419354838,28.8,16.92258064516129,11.4,4.887096774193549,83.45161290322581,22.1,11,0,2,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,18.0,15.0,56.0,4.0,10.0,3.0,17.0,94.0,13546.5,108576.1,122122.6,7474.8,51600.6,59075.4,94.0,861099959.2,295263887.2,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,10016.0,10386.5544,10428.0,14758.2,10491.2388,10276.851466666667,226.8524855197581,11578.459066666668,1792.4906355853661,12670.349333333334,2425.528995578282,531.2916000000005,0.0506414552302441,11616.8292,2012-04-01
2012-04-01,7921.0,2753.0,910.0,32.0,11616.8292,2683.0,,2012,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,23.853333333333335,26.209999999999997,30.2,21.976666666666667,18.2,4.233333333333333,85.33333333333333,294.9,14,2,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,17.0,7.0,14.0,14.0,52.0,5.0,5.0,4.0,14.0,1444.0,137807.5,112862.2,250669.7,78732.6,63400.6,142133.2,1444.0,4742364640.0,376863970.5,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,11022.5304,10016.0,10386.5544,12444.0,10913.0,10475.028266666666,509.06441669329365,10955.847466666668,887.4172013078095,12714.62363333333,2386.6744065022685,703.8292000000001,0.06449456611380922,14790.9528,2012-05-01
2012-05-01,9852.0,3862.0,1047.0,31.0,14790.9528,2367.0,,2012,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,27.04516129032258,29.383870967741935,32.5,25.5258064516129,24.1,3.858064516129032,85.74193548387096,277.7,18,12,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,8.0,13.0,40.0,3.0,10.0,0.0,13.0,40.0,10563.7,39278.9,49842.6,6579.9,25066.8,31646.7,40.0,1154927202.0,440941607.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,11616.8292,11022.5304,10016.0,11438.0,13333.0,10885.119866666666,809.2124399046191,10817.985666666667,639.6577334517866,12773.276066666665,2346.6879088239148,1457.9527999999991,0.1093491937298432,15024.0,2012-06-01
2012-06-01,9824.0,4168.0,1004.0,28.0,15024.0,2258.0,,2012,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.113333333333333,30.543333333333333,33.3,26.44333333333333,24.7,4.1,83.43333333333334,261.5,17,21,0,30,9,0,21,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,16.0,12.0,48.0,4.0,10.0,3.0,17.0,182.0,26845.6,120342.3,147187.9,15091.0,68658.8,83749.8,182.0,3446622183.0,189765616.8,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,14790.9528,11616.8292,11022.5304,10428.0,15225.0,12476.770799999998,2026.0494842829748,11376.811133333335,1764.7744748641549,12894.772133333332,2415.047120634349,-201.0,-0.013201970443349809,15937.0,2012-07-01
2012-07-01,10040.0,4811.0,1055.0,31.0,15937.0,2060.0,,2012,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,28.77741935483871,31.63225806451613,33.8,26.780645161290323,24.4,4.8516129032258055,81.51612903225806,467.8,21,25,0,31,9,0,22,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,11.0,20.0,56.0,0.0,5.0,2.0,7.0,144.0,44289.4,19568.2,63857.6,24010.0,12640.5,36650.5,149.0,1325168325.0,197286218.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,15024.0,14790.9528,11616.8292,10386.5544,15942.0,13810.594,1903.42605520838,12142.811133333335,2211.4860523213974,12878.022133333332,2398.0533998021065,-5.0,-0.00031363693388530844,16553.0,2012-08-01
2012-08-01,10165.0,5303.0,1054.0,31.0,16553.0,2090.0,,2012,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,29.516129032258064,32.174193548387095,34.5,27.448387096774194,25.1,4.725806451612902,77.0,149.8,14,27,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,12.0,17.0,42.0,3.0,13.0,6.0,22.0,854.0,106574.7,440429.8,547004.5,58747.8,206630.5,265378.3,854.0,11179422394.0,274699755.3,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,15937.0,15024.0,14790.9528,10016.0,16669.1988,15250.650933333332,605.7095263758426,13067.8854,2475.084234830238,12877.605466666666,2397.472994052599,-116.1987999999983,-0.006970868929825125,14797.0,2012-09-01
2012-09-01,9305.0,4448.0,1014.0,30.0,14797.0,2033.0,,2012,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.993333333333332,30.936666666666667,33.6,25.973333333333336,23.6,4.963333333333334,75.26666666666667,213.0,15,22,0,30,10,0,20,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,6.0,25.0,53.0,5.0,12.0,6.0,23.0,2851.0,275128.2,42704.0,317832.2,153294.6,24175.6,177470.2,2851.0,4830900534.0,201416853.5,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,16553.0,15937.0,15024.0,11022.5304,14758.2,15838.0,769.2925321357334,14157.3854,2295.219711832665,12867.922233333333,2380.9445054720345,38.79999999999927,0.0026290469027387964,12861.0,2012-10-01
2012-10-01,8706.0,3216.0,903.0,36.0,12861.0,1939.0,,2012,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.570967741935487,28.29032258064516,30.7,23.738709677419354,17.7,4.5516129032258075,73.80645161290323,46.4,6,3,0,31,8,0,23,,,,,,,,,,,,,,,,,,,,,,12.0,17.0,9.0,15.0,53.0,1.0,0.0,2.0,3.0,717.0,50315.4,7364.6,57680.0,27194.2,5287.5,32481.7,717.0,1660000000.0,376604569.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,14797.0,16553.0,15937.0,11616.8292,12444.0,15762.333333333334,890.9350892927864,14786.463666666668,1705.7269300729436,12871.155566666666,2383.7695446283124,417.0,0.033510125361620124,11227.0,2012-11-01
2012-11-01,8022.0,2236.0,936.0,33.0,11227.0,2240.0,,2012,11,4,-0.5000000000000004,0.8660254037844384,hong_kong_city_monthly,22.186666666666667,24.19,27.8,20.583333333333332,14.6,3.606666666666667,81.33333333333333,63.9,14,0,0,30,8,0,22,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,13.0,10.0,49.0,2.0,8.0,1.0,11.0,33.0,22265.2,72273.0,94538.2,10058.2,40574.9,50633.1,33.0,1836952430.0,297097032.1,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,12861.0,14797.0,16553.0,14790.9528,11438.0,14737.0,1846.7311661419096,14993.825466666667,1260.9802522368934,12905.905566666666,2380.0129901912915,-211.0,-0.018447280993180604,10680.0,2012-12-01
2012-12-01,7431.0,2313.0,901.0,35.0,10680.0,2418.0,,2012,12,4,-2.4492935982947064e-16,1.0,hong_kong_city_monthly,17.845161290322583,19.719354838709677,26.2,15.948387096774193,7.1,3.7709677419354835,77.74193548387096,56.0,9,0,4,31,10,0,21,,,,,,,,,,,,,,,,,,,,,,12.0,16.0,11.0,15.0,54.0,2.0,11.0,3.0,16.0,3266.0,247723.0,216773.9,464496.9,140601.8,116637.3,257239.1,3266.0,8941004900.0,220887210.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,0,1,0,1,11227.0,12861.0,14797.0,15024.0,10428.0,12961.666666666666,1787.1276768416035,14399.833333333334,1999.0604209644991,12888.322233333332,2392.5898336715345,252.0,0.024165707710011475,10641.0,2013-01-01
2013-01-01,7105.0,2675.0,826.0,35.0,10641.0,2880.0,,2013,1,1,0.49999999999999994,0.8660254037844387,hong_kong_city_monthly,16.706451612903226,19.12258064516129,25.6,14.77741935483871,10.8,4.345161290322581,71.06451612903226,3.4,2,0,3,31,8,0,23,,,,,,,,,,,12366.676503000012,127.88287096774201,3925.29096774194,130.447129032258,1883.2875161290372,238.447612903226,5086.0319677419375,975.288438483871,11715061.0,11657370.0,23372431.0,13.0,2.0,11.0,16.0,42.0,2.0,10.0,1.0,13.0,203.0,20092.8,61797.6,81890.4,12254.2,28182.1,40436.3,203.0,2039192695.0,109573931.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,10680.0,11227.0,12861.0,15937.0,10386.5544,11589.333333333334,1134.7485771453191,13675.833333333334,2461.0458278274177,12909.322233333332,2370.031776320773,254.4455999999991,0.02449759469800683,9396.0,2013-02-01
2013-02-01,6435.0,2153.0,776.0,32.0,9396.0,2793.0,,2013,2,1,0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,19.067857142857143,22.053571428571427,26.2,17.142857142857142,11.9,4.910714285714286,79.46428571428571,1.5,5,0,1,28,8,0,20,,,,,,,,,,,12144.22790889286,137.4713928571429,3897.279107142854,122.869821428571,1833.789571428576,228.953214285714,4907.603250000004,1016.26155175,10558753.0,10614226.0,21172979.0,9.0,6.0,15.0,10.0,40.0,0.0,8.0,2.0,10.0,25.0,2032.8,26188.0,28220.8,807.4,19686.9,20494.3,25.0,231670000.0,292591800.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,10641.0,10680.0,11227.0,16553.0,10016.0,10849.333333333334,327.6497113280575,12793.166666666666,2437.476926386528,12930.526033333334,2346.4303609795315,-620.0,-0.061900958466453715,11004.3648,2013-03-01
2013-03-01,7746.0,2408.0,821.0,30.0,11004.3648,2360.0,,2013,3,1,1.0,6.123233995736766e-17,hong_kong_city_monthly,20.551612903225806,23.496774193548386,28.3,18.470967741935485,13.2,5.025806451612904,79.51612903225806,130.5,13,0,0,31,10,0,21,,,,,,,,,,,12201.51484277419,135.4674516129032,3876.3776451612866,127.431451612903,1850.8296451612869,234.407677419355,4953.502032258064,1023.49893954839,11475097.0,12013781.0,23488878.0,13.0,6.0,7.0,22.0,48.0,3.0,5.0,1.0,9.0,8.0,5861.5,1703.6,7565.1,3438.0,852.6,4290.6,8.0,420103546.0,243220029.5,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,9396.0,10641.0,10680.0,14797.0,11022.5304,10239.0,730.3197929674732,11600.333333333334,1927.3689492846672,12878.859366666666,2422.047758259562,-18.165600000000268,-0.0016480426309370966,11172.9384,2013-04-01
2013-04-01,7856.0,2342.0,940.0,34.0,11172.9384,2604.0,,2013,4,2,0.8660254037844387,-0.4999999999999998,hong_kong_city_monthly,21.529999999999998,23.916666666666668,30.6,19.66,15.2,4.256666666666667,86.0,253.8,21,1,0,30,8,0,22,,,,,,,,,,,12022.28124129999,129.6276999999999,3819.9487999999965,126.835,1846.19573333333,235.974166666667,4892.227566666664,971.472274633333,11652745.0,11035449.0,22688194.0,9.0,8.0,13.0,12.0,42.0,1.0,6.0,3.0,10.0,1218.0,102091.1,81918.0,184009.1,62086.7,50104.7,112191.4,1218.0,5007623148.0,299735620.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,11004.3648,9396.0,10641.0,12861.0,11616.8292,10347.1216,843.4943496904573,10968.227466666665,1123.6466604971972,12877.345566666669,2423.3187972673813,-443.89080000000104,-0.03821101200317223,13904.0,2013-05-01
2013-05-01,9081.0,3770.0,1023.0,30.0,13904.0,2341.0,,2013,5,2,0.49999999999999994,-0.8660254037844387,hong_kong_city_monthly,25.729032258064517,28.151612903225807,33.0,23.948387096774194,16.6,4.203225806451614,86.41935483870968,509.3,20,10,0,31,8,0,23,,,,,,,,,,,12125.508362741934,139.87841935483868,3853.7398387096796,129.236096774194,1848.644645161291,238.662193548387,4913.352483870963,1001.99468532258,11045490.0,11113912.0,22159402.0,3.0,10.0,9.0,11.0,33.0,1.0,6.0,0.0,7.0,1.0,338.2,70239.9,70578.1,235.0,35641.9,35876.9,1.0,1253971420.0,247061879.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,11172.9384,11004.3648,9396.0,11227.0,14790.9528,10524.4344,980.880936190422,10686.883866666665,677.8351516337634,12840.354666666666,2447.5757260834116,-886.9527999999991,-0.05996590023598747,15390.0,2013-06-01
2013-06-01,10002.0,4326.0,1035.0,27.0,15390.0,2166.0,,2013,6,2,1.2246467991473532e-16,-1.0,hong_kong_city_monthly,28.146666666666665,30.743333333333332,34.2,26.453333333333333,22.4,4.29,83.93333333333334,438.6,21,19,0,30,10,0,20,,,,,,,,,,,12173.432019600004,132.2318999999999,3843.1483333333376,128.717433333333,1865.448366666667,241.401766666667,4932.75393333333,1029.73028626667,10929768.0,11192031.0,22121799.0,7.0,7.0,9.0,16.0,39.0,1.0,3.0,0.0,4.0,30.0,7042.5,3158.5,10201.0,3063.8,0.0,3063.8,30.0,443585274.3,127919229.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,13904.0,11172.9384,11004.3648,10680.0,15024.0,12027.101066666664,1627.6260224987382,11133.050533333333,1494.0565635311073,12766.441933333334,2396.168295341786,366.0,0.024361022364217222,15845.0,2013-07-01
2013-07-01,10076.0,4690.0,1047.0,32.0,15845.0,2012.0,,2013,7,3,-0.4999999999999997,-0.8660254037844388,hong_kong_city_monthly,27.961290322580645,30.938709677419357,33.5,26.103225806451615,24.6,4.8354838709677415,85.06451612903226,436.3,22,22,0,31,8,0,23,,,,,,,,,,,12415.549177354831,135.0554838709678,3897.0724516128985,127.528258064516,1869.149774193546,236.431774193548,5112.722774193544,1037.58866122581,11955551.0,11817815.0,23773366.0,10.0,7.0,10.0,17.0,44.0,1.0,14.0,1.0,16.0,0.0,19192.3,108043.9,127236.2,8106.6,48190.6,56297.2,0.0,1604302508.0,392487426.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,15390.0,13904.0,11172.9384,10641.0,15937.0,13488.979466666666,2138.9445216893187,11918.050533333333,2252.9997359587965,12796.941933333334,2429.6122586351617,-92.0,-0.005772730124866676,16223.9148,2013-08-01
2013-08-01,9970.0,5199.0,1026.0,28.0,16223.9148,2131.0,,2013,8,3,-0.8660254037844385,-0.5000000000000004,hong_kong_city_monthly,28.606451612903225,31.13225806451613,34.9,26.529032258064515,24.4,4.603225806451612,82.83870967741936,445.4,19,20,0,31,9,0,22,,,,,,,,,,,12325.514649709674,137.3410645161291,3845.1980645161266,124.52364516129,1851.535322580645,240.278,5079.606806451614,1047.03174648387,12584175.0,12481368.0,25065543.0,6.0,11.0,12.0,9.0,38.0,2.0,10.0,1.0,13.0,171.0,28979.6,181645.3,210624.9,15589.9,107403.4,122993.3,171.0,2729465450.0,423417701.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,15845.0,15390.0,13904.0,9396.0,16553.0,15046.333333333334,1015.1109955729697,12785.383866666665,2632.7366155220375,12789.275266666666,2418.924648058095,-329.08519999999953,-0.01988069836283446,14701.0,2013-09-01
2013-09-01,9429.0,4257.0,981.0,34.0,14701.0,2151.0,,2013,9,3,-1.0,-1.8369701987210297e-16,hong_kong_city_monthly,27.516666666666666,30.253333333333334,34.7,25.686666666666667,23.6,4.566666666666666,81.56666666666666,454.2,17,21,0,30,9,0,21,,,,,,,,,,,12459.465745599993,126.18513333333331,3927.8922333333308,137.156566666667,1881.47316666667,243.507433333333,5114.543633333329,1028.70757893333,11153581.0,11089913.0,22243494.0,9.0,7.0,14.0,11.0,41.0,4.0,12.0,3.0,19.0,2764.0,196649.0,108553.2,305202.2,103381.1,79097.0,182478.1,2764.0,6080869815.0,894583455.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,16223.9148,15845.0,15390.0,11004.3648,14797.0,15819.638266666667,417.53549136904127,13923.369666666666,2333.3243379955734,12761.851499999999,2373.8204933801167,-96.0,-0.006487801581401609,13143.0,2013-10-01
2013-10-01,8814.0,3370.0,924.0,35.0,13143.0,2083.0,,2013,10,4,-0.8660254037844386,0.5000000000000001,hong_kong_city_monthly,25.648387096774194,28.6,32.0,23.683870967741935,19.4,4.916129032258064,66.45161290322581,2.9,2,10,0,31,8,0,23,,,,,,,,,,,12646.70039529032,145.0147419354838,4029.940645161295,138.942096774194,1890.8189999999959,243.338935483871,5186.98487096774,1011.66010496774,11765822.0,11728514.0,23494336.0,8.0,6.0,9.0,19.0,42.0,7.0,8.0,1.0,16.0,2945.0,153839.0,67838.9,221677.9,89445.6,40330.6,129776.2,2945.0,6195392411.0,786971040.0,,,,2019,7506300,1301677230.8828125,5766.636937260661,0,1,1,0,1,14701.0,16223.9148,15845.0,11172.9384,12861.0,15589.971599999999,792.8410847196715,14539.475533333332,1845.460008857543,12753.851499999999,2366.488779350416,282.0,0.021926755306741263,11149.0,2013-11-01
